resort_id,resort_name_canonical,latitude,longitude,altitude_top_m,snow_station_code,snow_station_label,snow_station_latitude,snow_station_longitude,snow_station_elevation_m,snow_station_active_snapshot,snow_station_type,snow_station_distance_km,snow_station_elevation_gap_to_resort_top_m,snow_station_winter_coverage_share_2013_2025,snow_station_usable_winter_seasons,snow_proxy_quality,assignment_method,relationship_type,direct_slope_representation,source_ids,limitations
klausenbohl_gais_klausenbohl,Klausenböhl Gais / Klausenböhl,47.365886,9.459887,1025,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,32.06487668604735,585,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
oberegg_st_anton,Oberegg St. Anton,47.416692,9.550193,1110,MLB2,Bärgtälli,47.088468,9.61177,1974,True,SNOW_FLAT,36.79161376870794,864,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
oberhelfenschwil,Oberhelfenschwil,47.353619,9.114499,866,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,20.47084676057183,744,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
opfershofen_skilift_stich_opfertshofen,Opfershofen Skilift Stich / Opfertshofen,47.773517,8.657243,665,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,76.45502185548416,945,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
osteregg_urnasch_osteregg,Osteregg Urnäsch / Osteregg,47.310331,9.285523,1080,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,18.71192012264593,530,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
pizol_bad_ragaz_wangs,Pizol - Bad Ragaz - Wangs,46.985464,9.437256,2250,TAM2,Wildsee,46.968364,9.390925,2468,True,SNOW_FLAT,3.9963537518200027,218,0.9932088285229203,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
schilt_mollis,Schilt Mollis,47.078625,9.093751,1600,GLA2,Guppen,46.996629,9.037582,1632,True,SNOW_FLAT,10.062211728216987,32,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
schwellbrunn,Schwellbrunn,47.344767,9.227399,1084,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,20.272253484564075,526,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
tannenberg_skiarena_tannenberg_waldkirch,Tannenberg Skiarena Tannenberg / Waldkirch,47.453682,9.302073,820,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,33.556653755719914,790,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
tanzboden_ebnat_kappel,Tanzboden Ebnat - Kappel,47.24695,9.109672,1181,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,8.917948362086097,429,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
toggenburg_chaserrugg_alt_st_johann_unterwasser,Toggenburg - Chäserrugg Alt St. Johann Unterwasser,47.176269,9.311752,2262,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,12.476774569968388,652,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
toggenburg_wildhaus,Toggenburg Wildhaus,47.179207,9.341204,2076,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,14.71741839146666,466,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
tristeli_st_margarethenberg,Tristeli St. Margarethenberg,46.980926,9.507916,1450,TAM2,Wildsee,46.968364,9.390925,2468,True,SNOW_FLAT,8.98544121347188,1018,0.9932088285229203,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
vogelinsegg_speicher,Vögelinsegg Speicher,47.415607,9.43485,1030,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,34.82005618895065,580,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
wolzenalp_krummenau,Wolzenalp Krummenau,47.234402,9.161954,1500,AMD2,Bärenfall,47.170837,9.146883,1610,True,SNOW_FLAT,7.159230760239701,110,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
airolo_luina,Airolo - Lüina,46.531174,8.607874,1280,VAL2,Vallascia,46.549038,8.61379,2268,True,SNOW_FLAT,2.0372738397184214,988,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
airolo_pescium_airolo_pescium,Airolo - Pesciüm Airolo - Pesciüm,46.523792,8.60384,2250,VAL2,Vallascia,46.549038,8.61379,2268,True,SNOW_FLAT,2.908571340948204,18,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
alpe_di_neggia,Alpe di Neggia,46.111627,8.838201,1600,FRA2,Efra,46.338237,8.853177,2100,True,SNOW_FLAT,25.22424020179861,500,0.9995755517826825,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
bedea_novaggio,Bedea Novaggio,46.009597,8.862062,660,FRA2,Efra,46.338237,8.853177,2100,True,SNOW_FLAT,36.54955457228416,1440,0.9995755517826825,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
bedrina_dalpe,Bedrina Dalpe,46.471723,8.775826,1250,CAM2,Fontane,46.465725,8.717472,2216,True,SNOW_FLAT,4.518571795826717,966,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
bosco_gurin,Bosco Gurin,46.316644,8.467541,2400,BOG2,Hendar Furggu,46.333803,8.471618,2299,True,SNOW_FLAT,1.9335092353931196,101,0.9949066213921901,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
campo_blenio_ghirone,Campo Blenio - Ghirone,46.556234,8.936605,1650,DTR2,Preda,46.542866,8.86906,2057,True,SNOW_FLAT,5.3749221199957455,407,0.9987266553480475,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
cardada_cimetta_locarno,Cardada Cimetta Locarno,46.196795,8.788161,1670,FRA2,Efra,46.338237,8.853177,2100,True,SNOW_FLAT,16.502598422664413,430,0.9995755517826825,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
cari,Carì,46.503709,8.818052,2280,NAR2,Bassa di Nara,46.472991,8.868636,2077,True,SNOW_FLAT,5.163725653126924,203,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
cioss_prato_bedretto,Cioss Prato Bedretto,46.491341,8.484889,1620,BED3,Cassinello,46.491159,8.521914,2101,True,SNOW_FLAT,2.834482559086207,481,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
mogno,Mogno,46.428061,8.661765,1275,FUS2,Alpe di Röd,46.436421,8.620446,2390,True,SNOW_FLAT,3.3001911385742977,1115,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
nara_leontica_cancori,Nara Leontica - Cancorì,46.460122,8.898282,2153,NAR2,Bassa di Nara,46.472991,8.868636,2077,True,SNOW_FLAT,2.683852774429088,76,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
piano_di_peccia,Piano di Peccia,46.410422,8.610607,1050,FUS2,Alpe di Röd,46.436421,8.620446,2390,True,SNOW_FLAT,2.98770847180996,1340,1.0,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
prato_leventina,Prato Leventina,46.481156,8.757745,1300,CAM2,Fontane,46.465725,8.717472,2216,True,SNOW_FLAT,3.5292512559591867,916,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
aletsch_arena_riederalp_bettmeralp_fiesch_eggishorn,Aletsch Arena Riederalp - Bettmeralp - Fiesch - Eggishorn,46.416381,8.099413,2869,EGH2,Flesch,46.416811,8.091715,2500,True,SNOW_FLAT,0.5920546389226128,369,0.9707130730050934,12,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
anzere,Anzère,46.312909,7.39749,2420,VDS2,Donin du Jour,46.321511,7.367505,2385,True,SNOW_FLAT,2.4935525611799485,35,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
arolla,Arolla,46.027482,7.469587,3000,ARO2,Les Fontanesses,46.028782,7.445855,2847,True,SNOW_FLAT,1.8378825128476861,153,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
avoriaz_1800_portes_du_soleil,Avoriaz 1800 Portes du Soleil,46.178671,6.778607,2276,ILI2,Les Collines,46.191356,6.827797,2022,True,SNOW_FLAT,4.040999987639529,254,0.9995755517826825,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
belalp,Belalp,46.379149,7.977705,3118,BEL2,Belalp,46.394846,7.974175,2554,True,SNOW_FLAT,1.7663041072136436,564,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
bellwald,Bellwald,46.441347,8.16679,2560,GOM2,Bodmerchumma,46.420456,8.232494,2439,True,SNOW_FLAT,5.54547311830865,121,0.9995755517826825,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
bruson_verbier,Bruson - Verbier,46.059832,7.199478,2220,ATT2,Lac des Vaux,46.105287,7.269918,2550,True,SNOW_FLAT,7.420408701110677,330,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
champex_lac,Champex - Lac,46.027661,7.104979,2194,BOV2,Pointe de Toules,45.984792,7.237207,2687,True,SNOW_FLAT,11.270198735686147,493,0.9978777589134126,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
champery_les_crosets_champoussin_morgins_portes_du_soleil,Champéry - Les Crosets - Champoussin - Morgins Portes du Soleil,46.206567,6.849031,2450,ILI2,Les Collines,46.191356,6.827797,2022,True,SNOW_FLAT,2.351936431507987,428,0.9995755517826825,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
chapelle_abondance_la_chapelle_d_abondance_portes_du_soleil,Chapelle Abondance La Chapelle d'Abondance / Portes du Soleil,46.284582,6.776779,1800,GRA2,Loz,46.346062,6.78355,1984,True,SNOW_FLAT,6.856023456639843,184,0.9974533106960951,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
chatel_portes_du_soleil,Châtel Portes du Soleil,46.267685,6.858344,2466,ILI2,Les Collines,46.191356,6.827797,2022,True,SNOW_FLAT,8.806662801353616,444,0.9995755517826825,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
crans_montana_crans_montana,Crans - Montana Crans - Montana,46.336084,7.479029,3000,VDS2,Donin du Jour,46.321511,7.367505,2385,True,SNOW_FLAT,8.715044772518269,615,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
eischoll_sportbahnen_eischoll,Eischoll Sportbahnen Eischoll,46.277,7.767677,2200,STN2,Oberer Stelligletscher,46.167811,7.750559,2914,True,SNOW_FLAT,12.21249076008012,714,0.9830220713073005,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
evolene,Evolène,46.121738,7.465553,2600,ARO3,Bréona,46.08742,7.56206,2602,True,SNOW_FLAT,8.36185257239296,2,0.9991511035653651,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
gampel_jeizinen_jeizinen_feselalpe_gampel,Gampel - Jeizinen Jeizinen - Feselalpe / Gampel,46.328142,7.722965,2200,TRU2,Trubelboden,46.370951,7.585572,2459,True,SNOW_FLAT,11.569934133497737,259,0.9995755517826825,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
grimentz_zinal_grimentz_zinal,Grimentz/Zinal Grimentz - Zinal,46.180841,7.556791,2900,ANV2,Orzival,46.188277,7.535372,2640,True,SNOW_FLAT,1.8446277947595893,260,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
grachen,Grächen,46.193973,7.852221,2868,SAA2,Seetal,46.171835,7.879353,2480,True,SNOW_FLAT,3.2284317449635207,388,0.9813242784380306,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
hohsaas_saas_grund_hohsaas,Hohsaas Saas Grund - Hohsaas,46.138512,7.965088,3142,SAA4,Gibidum,46.124467,7.905531,2680,True,SNOW_FLAT,4.847838471905003,462,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
la_forclaz,La Forclaz,46.091229,7.52618,2204,ARO3,Bréona,46.08742,7.56206,2602,True,SNOW_FLAT,2.7992146670183056,398,0.9991511035653651,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
la_lorette_bourg_saint_pierre,La Lorette Bourg - Saint - Pierre,45.954811,7.206459,2800,BOV2,Pointe de Toules,45.984792,7.237207,2687,True,SNOW_FLAT,4.094003522611663,113,0.9978777589134126,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
la_tzoumaz_mayens_de_riddes,La Tzoumaz - Mayens de Riddes,46.130363,7.224455,3300,ATT2,Lac des Vaux,46.105287,7.269918,2550,True,SNOW_FLAT,4.478185999170215,750,1.0,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
lauchernalp_lotschental,Lauchernalp - Lötschental,46.416677,7.770939,3100,GAN2,Gandegg,46.429261,7.760606,2710,True,SNOW_FLAT,1.607881944459056,390,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
les_marecottes,Les Marécottes,46.111683,7.004299,2220,FNH2,L'Ecreuleuse,46.100759,6.964104,2252,True,SNOW_FLAT,3.32836998050675,32,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
leukerbad,Leukerbad,46.368653,7.649295,2610,TRU2,Trubelboden,46.370951,7.585572,2459,True,SNOW_FLAT,4.895802753037929,151,0.9995755517826825,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
mont_noble_nax,Mont - Noble Nax,46.211817,7.474308,2640,ANV2,Orzival,46.188277,7.535372,2640,True,SNOW_FLAT,5.379430402419797,0,1.0,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
moosalpregion,Moosalpregion,46.251225,7.826857,2550,SAA2,Seetal,46.171835,7.879353,2480,True,SNOW_FLAT,9.708057120693361,70,0.9813242784380306,13,high,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
nendaz_4_vallees,Nendaz 4 Vallées,46.132848,7.308655,3330,NEN3,Combatzeline,46.143184,7.335297,2203,True,SNOW_FLAT,2.352601530580569,1127,0.9987266553480475,13,low,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
obergoms_goms,Obergoms Goms,46.49144,8.267781,1568,GOM3,Treichbode,46.489142,8.22855,2427,True,SNOW_FLAT,3.014191869620531,859,0.9961799660441426,13,moderate,nearest_geographic_SLF_snow_station_with_at_least_80pct_winter_coverage_2013_2025,external_mountain_station_proxy_only,False,SLF_IMIS_STATIONS|SLF_IMIS_DAILY_SNOW,"IMIS stations support avalanche monitoring and can differ from the resort in terrain, aspect, exposure, elevation, grooming, and snowmaking."
