station_abbr,month_date,daily_rows_present,temperature_mean_observed_days,temperature_min_observed_days,temperature_max_observed_days,precipitation_observed_days,invalid_negative_precipitation_days,air_temperature_mean_c,air_temperature_daily_min_mean_c,air_temperature_daily_max_mean_c,freezing_days,precipitation_total_mm,precipitation_days_ge_1mm,calendar_days,temperature_mean_coverage_share,temperature_min_coverage_share,temperature_max_coverage_share,precipitation_coverage_share,freezing_day_share_observed,precipitation_day_ge_1mm_share_observed,month_weather_proxy_usable,calendar_month,climatology_years,air_temperature_2013_2025_normal_c,precipitation_2013_2025_normal_mm,air_temperature_anomaly_c,precipitation_anomaly_mm,precipitation_ratio_to_2013_2025_normal,weather_source_id,precipitation_observation_window,weather_station_name,weather_station_elevation_m,weather_station_latitude,weather_station_longitude
MLS,2018-07-01,31,31,31,31,31,0,12.441935483870967,9.432258064516128,16.967741935483872,0,95.6,9,31,1.0,1.0,1.0,1.0,0.0,0.2903225806451613,True,7,13,11.711414392059554,144.67692307692306,0.7305210918114131,-49.076923076923066,0.6607826456826883,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2018-08-01,31,31,31,31,31,0,12.138709677419355,9.096774193548388,16.280645161290323,1,70.1,10,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.3225806451612903,True,8,13,11.670471464019851,127.27692307692307,0.4682382133995038,-57.176923076923075,0.5507675571135018,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2018-09-01,30,30,30,30,30,0,9.753333333333334,6.58,14.163333333333332,2,60.6,5,30,1.0,1.0,1.0,1.0,0.06666666666666667,0.16666666666666666,True,9,13,8.172564102564102,99.86153846153846,1.5807692307692314,-39.26153846153846,0.6068402403327685,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2018-10-01,31,31,31,31,31,0,6.896774193548388,4.016129032258065,11.041935483870969,7,39.3,5,31,1.0,1.0,1.0,1.0,0.22580645161290322,0.16129032258064516,True,10,13,5.956327543424318,80.5923076923077,0.9404466501240698,-41.2923076923077,0.48763959148611236,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2018-11-01,30,30,30,30,30,0,1.7866666666666666,-0.7333333333333333,5.09,17,26.2,7,30,1.0,1.0,1.0,1.0,0.5666666666666667,0.23333333333333334,True,11,13,0.9802564102564102,85.86153846153846,0.8064102564102564,-59.661538461538456,0.3051424475900376,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2018-12-01,31,31,31,31,31,0,-1.096774193548387,-3.674193548387097,1.3451612903225807,28,133.5,15,31,1.0,1.0,1.0,1.0,0.9032258064516129,0.4838709677419355,True,12,13,-0.3153846153846154,79.73076923076923,-0.7813895781637716,53.769230769230774,1.67438494934877,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-01-01,31,31,31,31,31,0,-6.719354838709678,-9.36774193548387,-3.916129032258065,31,85.40000000000002,13,31,1.0,1.0,1.0,1.0,1.0,0.41935483870967744,True,1,13,-2.8990074441687343,78.85384615384616,-3.8203473945409434,6.546153846153857,1.083016291093552,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-02-01,28,28,28,28,28,0,0.8535714285714285,-2.05,3.6785714285714284,18,78.2,5,28,1.0,1.0,1.0,1.0,0.6428571428571429,0.17857142857142858,True,2,13,-2.269041303524062,60.33846153846154,3.1226127320954906,17.861538461538466,1.2960224375318716,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-03-01,31,31,31,31,31,0,-0.28387096774193543,-3.6516129032258067,3.2419354838709675,25,84.4,13,31,1.0,1.0,1.0,1.0,0.8064516129032258,0.41935483870967744,True,3,13,-0.704714640198511,57.23846153846154,0.4208436724565756,27.161538461538463,1.4745329928773014,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-04-01,30,30,30,30,30,0,0.8099999999999999,-2.05,4.26,23,64.3,8,30,1.0,1.0,1.0,1.0,0.7666666666666667,0.26666666666666666,True,4,13,1.7943589743589745,73.58461538461539,-0.9843589743589746,-9.284615384615392,0.8738239598578297,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-05-01,31,31,31,31,31,0,1.4483870967741934,-1.1290322580645162,4.535483870967742,17,192.70000000000002,18,31,1.0,1.0,1.0,1.0,0.5483870967741935,0.5806451612903226,True,5,13,4.450124069478909,130.8,-3.001736972704715,61.900000000000006,1.4732415902140672,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-06-01,30,30,30,30,30,0,11.99,8.22,16.14,1,82.5,8,30,1.0,1.0,1.0,1.0,0.03333333333333333,0.26666666666666666,True,6,13,9.972564102564103,111.86153846153846,2.017435897435897,-29.36153846153846,0.737518910741301,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-07-01,31,31,31,31,31,0,12.787096774193548,9.280645161290321,17.519354838709678,0,109.99999999999999,6,31,1.0,1.0,1.0,1.0,0.0,0.1935483870967742,True,7,13,11.711414392059554,144.67692307692306,1.0756823821339943,-34.676923076923075,0.7603147596767333,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-08-01,31,31,31,31,31,0,12.26774193548387,9.006451612903225,16.548387096774192,0,173.49999999999997,13,31,1.0,1.0,1.0,1.0,0.0,0.41935483870967744,True,8,13,11.670471464019851,127.27692307692307,0.5972704714640198,46.2230769230769,1.363169346065514,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-09-01,30,30,30,30,30,0,8.72,5.986666666666666,12.183333333333334,2,85.60000000000001,7,30,1.0,1.0,1.0,1.0,0.06666666666666667,0.23333333333333334,True,9,13,8.172564102564102,99.86153846153846,0.5474358974358982,-14.26153846153845,0.8571868741334157,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-10-01,31,31,31,31,31,0,6.696774193548387,3.729032258064516,9.580645161290322,7,118.30000000000001,17,31,1.0,1.0,1.0,1.0,0.22580645161290322,0.5483870967741935,True,10,13,5.956327543424318,80.5923076923077,0.7404466501240687,37.70769230769231,1.4678820272978907,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-11-01,30,30,30,30,30,0,-0.8866666666666667,-2.896666666666667,1.4466666666666668,24,97.39999999999999,14,30,1.0,1.0,1.0,1.0,0.8,0.4666666666666667,True,11,13,0.9802564102564102,85.86153846153846,-1.866923076923077,11.538461538461533,1.1343845189034223,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2019-12-01,31,31,31,31,31,0,0.27096774193548384,-2.47741935483871,3.141935483870968,22,104.30000000000001,14,31,1.0,1.0,1.0,1.0,0.7096774193548387,0.45161290322580644,True,12,13,-0.3153846153846154,79.73076923076923,0.5863523573200993,24.569230769230785,1.3081524360829717,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-01-01,31,31,31,31,31,0,-0.12903225806451618,-2.793548387096774,2.4129032258064513,22,52.4,5,31,1.0,1.0,1.0,1.0,0.7096774193548387,0.16129032258064516,True,1,13,-2.8990074441687343,78.85384615384616,2.7699751861042183,-26.453846153846165,0.6645205345819919,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-02-01,29,29,29,29,29,0,-0.7758620689655172,-3.6310344827586207,2.779310344827586,21,141.29999999999998,13,29,1.0,1.0,1.0,1.0,0.7241379310344828,0.4482758620689655,True,2,13,-2.269041303524062,60.33846153846154,1.4931792345585446,80.96153846153845,2.3417899031106577,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-03-01,31,31,31,31,31,0,-0.9870967741935485,-3.6870967741935483,2.4064516129032256,22,75.0,9,31,1.0,1.0,1.0,1.0,0.7096774193548387,0.2903225806451613,True,3,13,-0.704714640198511,57.23846153846154,-0.2823821339950374,17.761538461538457,1.3103077543340949,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-04-01,30,30,30,30,30,0,5.026666666666667,2.3133333333333335,9.24,8,37.5,6,30,1.0,1.0,1.0,1.0,0.26666666666666666,0.2,True,4,13,1.7943589743589745,73.58461538461539,3.2323076923076925,-36.08461538461539,0.5096173949404139,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-05-01,31,31,31,31,31,0,6.570967741935483,3.5999999999999996,10.770967741935483,5,71.5,8,31,1.0,1.0,1.0,1.0,0.16129032258064516,0.25806451612903225,True,5,13,4.450124069478909,130.8,2.1208436724565747,-59.30000000000001,0.5466360856269112,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-06-01,30,30,30,30,30,0,7.626666666666667,5.21,11.146666666666667,0,160.1,20,30,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,True,6,13,9.972564102564103,111.86153846153846,-2.3458974358974363,48.238461538461536,1.431233667996149,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-07-01,31,31,31,31,31,0,11.587096774193547,8.183870967741935,15.583870967741936,0,83.4,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,7,13,11.711414392059554,144.67692307692306,-0.12431761786600681,-61.276923076923055,0.5764568268821779,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-08-01,31,31,31,31,31,0,11.851612903225806,8.583870967741936,15.819354838709678,0,168.2,13,31,1.0,1.0,1.0,1.0,0.0,0.41935483870967744,True,8,13,11.670471464019851,127.27692307692307,0.18114143920595538,40.92307692307692,1.3215278617188444,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-09-01,30,30,30,30,30,0,9.013333333333332,6.45,12.47,4,55.7,6,30,1.0,1.0,1.0,1.0,0.13333333333333333,0.2,True,9,13,8.172564102564102,99.86153846153846,0.8407692307692294,-44.161538461538456,0.5577723001078416,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-10-01,31,31,31,31,31,0,2.803225806451613,0.29354838709677417,5.683870967741935,16,110.5,12,31,1.0,1.0,1.0,1.0,0.5161290322580645,0.3870967741935484,True,10,13,5.956327543424318,80.5923076923077,-3.153101736972705,29.9076923076923,1.371098596926601,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-11-01,30,30,30,30,30,0,4.073333333333333,1.13,7.596666666666667,10,32.5,5,30,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,True,11,13,0.9802564102564102,85.86153846153846,3.0930769230769233,-53.36153846153846,0.37851639491130623,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2020-12-01,31,31,31,31,31,0,-2.7225806451612904,-4.990322580645161,-0.14838709677419348,24,66.49999999999999,11,31,1.0,1.0,1.0,1.0,0.7741935483870968,0.3548387096774194,True,12,13,-0.3153846153846154,79.73076923076923,-2.4071960297766752,-13.23076923076924,0.8340569223347803,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-01-01,31,31,31,31,31,0,-5.603225806451612,-7.829032258064516,-3.293548387096774,31,128.3,17,31,1.0,1.0,1.0,1.0,1.0,0.5483870967741935,True,1,13,-2.8990074441687343,78.85384615384616,-2.704218362282878,49.44615384615385,1.6270607745585797,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-02-01,28,28,28,28,28,0,0.9464285714285714,-1.7357142857142858,3.5,18,23.9,6,28,1.0,1.0,1.0,1.0,0.6428571428571429,0.21428571428571427,True,2,13,-2.269041303524062,60.33846153846154,3.2154698749526336,-36.43846153846154,0.39609892911779704,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-03-01,31,31,31,31,31,0,-1.6064516129032258,-4.025806451612903,1.1161290322580646,26,78.3,9,31,1.0,1.0,1.0,1.0,0.8387096774193549,0.2903225806451613,True,3,13,-0.704714640198511,57.23846153846154,-0.9017369727047148,21.061538461538454,1.3679612955247948,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-04-01,30,30,30,30,30,0,-0.7899999999999999,-3.5733333333333333,2.45,22,40.2,8,30,1.0,1.0,1.0,1.0,0.7333333333333333,0.26666666666666666,True,4,13,1.7943589743589745,73.58461538461539,-2.5843589743589743,-33.38461538461539,0.5463098473761238,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-05-01,31,31,31,31,31,0,1.9225806451612903,-0.7677419354838709,4.838709677419355,24,149.79999999999998,17,31,1.0,1.0,1.0,1.0,0.7741935483870968,0.5483870967741935,True,5,13,4.450124069478909,130.8,-2.527543424317618,18.99999999999997,1.1452599388379203,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-06-01,30,30,30,30,30,0,10.486666666666668,7.746666666666667,14.296666666666665,0,168.29999999999998,14,30,1.0,1.0,1.0,1.0,0.0,0.4666666666666667,True,6,13,9.972564102564103,111.86153846153846,0.5141025641025649,56.438461538461524,1.504538577912254,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-07-01,31,31,31,31,31,0,9.861290322580645,7.148387096774194,13.387096774193548,0,276.5,15,31,1.0,1.0,1.0,1.0,0.0,0.4838709677419355,True,7,13,11.711414392059554,144.67692307692306,-1.850124069478909,131.82307692307694,1.9111548277328798,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-08-01,31,31,31,31,31,0,9.219354838709679,6.658064516129032,12.496774193548386,0,121.30000000000001,9,31,1.0,1.0,1.0,1.0,0.0,0.2903225806451613,True,8,13,11.670471464019851,127.27692307692307,-2.4511166253101724,-5.9769230769230575,0.953040009670011,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-09-01,30,30,30,30,30,0,9.313333333333333,6.9766666666666675,12.906666666666666,0,51.0,9,30,1.0,1.0,1.0,1.0,0.0,0.3,True,9,13,8.172564102564102,99.86153846153846,1.14076923076923,-48.86153846153846,0.51070713295332,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-10-01,31,31,31,31,31,0,4.854838709677419,2.032258064516129,8.419354838709678,9,44.0,8,31,1.0,1.0,1.0,1.0,0.2903225806451613,0.25806451612903225,True,10,13,5.956327543424318,80.5923076923077,-1.1014888337468989,-36.5923076923077,0.5459578123508637,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-11-01,30,30,30,30,30,0,0.26,-2.686666666666667,3.42,21,27.700000000000003,7,30,1.0,1.0,1.0,1.0,0.7,0.23333333333333334,True,11,13,0.9802564102564102,85.86153846153846,-0.7202564102564102,-58.161538461538456,0.32261243504748255,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2021-12-01,31,31,31,31,31,0,-0.36129032258064514,-2.7419354838709675,2.041935483870968,20,83.59999999999997,12,31,1.0,1.0,1.0,1.0,0.6451612903225806,0.3870967741935484,True,12,13,-0.3153846153846154,79.73076923076923,-0.045905707196029766,3.8692307692307395,1.0485287023637238,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-01-01,31,31,31,31,31,0,-1.564516129032258,-4.629032258064516,1.464516129032258,26,32.4,6,31,1.0,1.0,1.0,1.0,0.8387096774193549,0.1935483870967742,True,1,13,-2.8990074441687343,78.85384615384616,1.3344913151364763,-46.453846153846165,0.41088674275680415,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-02-01,28,28,28,28,28,0,-2.514285714285714,-5.196428571428571,0.43928571428571433,27,56.2,11,28,1.0,1.0,1.0,1.0,0.9642857142857143,0.39285714285714285,True,2,13,-2.269041303524062,60.33846153846154,-0.24524441076165182,-4.138461538461534,0.9314125446200918,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-03-01,31,31,31,31,31,0,0.5548387096774193,-1.932258064516129,3.870967741935484,23,13.9,1,31,1.0,1.0,1.0,1.0,0.7419354838709677,0.03225806451612903,True,3,13,-0.704714640198511,57.23846153846154,1.2595533498759304,-43.338461538461544,0.24284370380325224,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-04-01,30,30,30,30,30,0,1.2766666666666666,-1.23,4.586666666666667,15,65.5,10,30,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,True,4,13,1.7943589743589745,73.58461538461539,-0.5176923076923079,-8.08461538461539,0.890131716495923,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-05-01,31,31,31,31,31,0,7.641935483870968,4.883870967741935,11.583870967741936,2,64.2,7,31,1.0,1.0,1.0,1.0,0.06451612903225806,0.22580645161290322,True,5,13,4.450124069478909,130.8,3.1918114143920597,-66.60000000000001,0.4908256880733945,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-06-01,30,30,30,30,30,0,11.78,8.476666666666667,15.889999999999999,0,92.5,13,30,1.0,1.0,1.0,1.0,0.0,0.43333333333333335,True,6,13,9.972564102564103,111.86153846153846,1.8074358974358962,-19.36153846153846,0.8269151423463073,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-07-01,31,31,31,31,31,0,13.529032258064515,10.058064516129033,18.26451612903226,0,26.900000000000002,5,31,1.0,1.0,1.0,1.0,0.0,0.16129032258064516,True,7,13,11.711414392059554,144.67692307692306,1.8176178660049604,-117.77692307692305,0.18593151850276482,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-08-01,31,31,31,31,31,0,13.37741935483871,10.17741935483871,18.65806451612903,0,123.69999999999999,8,31,1.0,1.0,1.0,1.0,0.0,0.25806451612903225,True,8,13,11.670471464019851,127.27692307692307,1.7069478908188582,-3.57692307692308,0.9718965308835972,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-09-01,30,30,30,30,30,0,6.656666666666666,3.9066666666666667,10.103333333333333,8,177.70000000000002,17,30,1.0,1.0,1.0,1.0,0.26666666666666666,0.5666666666666667,True,9,13,8.172564102564102,99.86153846153846,-1.5158974358974362,77.83846153846156,1.7794638730549994,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-10-01,31,31,31,31,31,0,9.280645161290321,6.877419354838709,12.393548387096773,0,75.3,8,31,1.0,1.0,1.0,1.0,0.0,0.25806451612903225,True,10,13,5.956327543424318,80.5923076923077,3.3243176178660034,-5.292307692307702,0.93433234704591,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-11-01,30,30,30,30,30,0,1.1766666666666665,-1.1333333333333333,3.8733333333333335,17,56.000000000000014,13,30,1.0,1.0,1.0,1.0,0.5666666666666667,0.43333333333333335,True,11,13,0.9802564102564102,85.86153846153846,0.19641025641025633,-29.861538461538444,0.6522128650779432,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2022-12-01,31,31,31,31,31,0,-0.7387096774193548,-3.174193548387097,1.2806451612903227,24,76.3,7,31,1.0,1.0,1.0,1.0,0.7741935483870968,0.22580645161290322,True,12,13,-0.3153846153846154,79.73076923076923,-0.4233250620347394,-3.4307692307692292,0.9569705740472745,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-01-01,31,31,31,31,31,0,-3.935483870967742,-6.603225806451612,-1.1516129032258065,27,71.10000000000001,10,31,1.0,1.0,1.0,1.0,0.8709677419354839,0.3225806451612903,True,1,13,-2.8990074441687343,78.85384615384616,-1.0364764267990076,-7.753846153846155,0.9016681299385426,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-02-01,28,28,28,28,28,0,-1.1321428571428571,-3.8249999999999997,1.875,20,15.299999999999999,3,28,1.0,1.0,1.0,1.0,0.7142857142857143,0.10714285714285714,True,2,13,-2.269041303524062,60.33846153846154,1.1368984463812049,-45.03846153846154,0.2535696073431922,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-03-01,31,31,31,31,31,0,-0.2161290322580645,-3.3774193548387097,2.935483870967742,26,85.5,13,31,1.0,1.0,1.0,1.0,0.8387096774193549,0.41935483870967744,True,3,13,-0.704714640198511,57.23846153846154,0.48858560794044653,28.261538461538457,1.493750839940868,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-04-01,30,30,30,30,30,0,-0.33999999999999997,-2.5933333333333333,2.283333333333333,23,102.30000000000001,14,30,1.0,1.0,1.0,1.0,0.7666666666666667,0.4666666666666667,True,4,13,1.7943589743589745,73.58461538461539,-2.1343589743589746,28.71538461538462,1.3902362533974493,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-05-01,31,31,31,31,31,0,5.448387096774193,3.0548387096774197,8.980645161290322,9,92.0,13,31,1.0,1.0,1.0,1.0,0.2903225806451613,0.41935483870967744,True,5,13,4.450124069478909,130.8,0.9982630272952848,-38.80000000000001,0.7033639143730887,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-06-01,30,30,30,30,30,0,11.086666666666668,8.17,15.703333333333335,0,61.699999999999996,8,30,1.0,1.0,1.0,1.0,0.0,0.26666666666666666,True,6,13,9.972564102564103,111.86153846153846,1.1141025641025646,-50.16153846153846,0.5515747490028882,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-07-01,31,31,31,31,31,0,11.890322580645162,8.380645161290323,15.754838709677419,0,96.39999999999999,12,31,1.0,1.0,1.0,1.0,0.0,0.3870967741935484,True,7,13,11.711414392059554,144.67692307692306,0.17890818858560742,-48.27692307692307,0.6663122075712463,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-08-01,31,31,31,31,31,0,12.238709677419354,9.361290322580645,16.10322580645161,1,153.1,9,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.2903225806451613,True,8,13,11.670471464019851,127.27692307692307,0.5682382133995034,25.823076923076925,1.2028889157500302,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-09-01,30,30,30,30,30,0,11.983333333333333,9.233333333333333,15.83,2,62.400000000000006,6,30,1.0,1.0,1.0,1.0,0.06666666666666667,0.2,True,9,13,8.172564102564102,99.86153846153846,3.81076923076923,-37.46153846153845,0.6248651979664152,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-10-01,31,31,31,31,31,0,8.180645161290322,5.529032258064516,11.635483870967741,5,71.89999999999999,11,31,1.0,1.0,1.0,1.0,0.16129032258064516,0.3548387096774194,True,10,13,5.956327543424318,80.5923076923077,2.224317617866004,-8.692307692307708,0.8921446979097067,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
MLS,2023-11-01,30,30,30,30,30,0,-1.2633333333333334,-3.8733333333333335,1.2666666666666666,27,165.99999999999997,21,30,1.0,1.0,1.0,1.0,0.9,0.7,True,11,13,0.9802564102564102,85.86153846153846,-2.2435897435897436,80.13846153846151,1.9333452786239023,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Le Moléson,1974.0,46.546197,7.017753
